ID,Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard,Customer Segment,Relationship Years,Branch,City,Customer Lifetime Value (CLV),Financial Health Score,Relationship Priority Score,Next Best Product
198,55,31,9,160080,4,0.7,1,89,0,0,0,1,0,Mass,23,Sector 35 Branch,Chandigarh,115400,34,33.2,Life Insurance
199,27,3,59,110033,4,0.0,1,90,0,1,0,1,0,Mass Affluent,0,Dwarka Branch,Delhi,190700,72,42.2,Credit Card
200,36,11,158,560070,1,5.1,3,0,1,0,1,1,1,HNI,6,Indiranagar Branch,Bengaluru,854900,78,71.2,Home Loan
201,32,6,29,380029,1,1.9,3,0,0,0,0,1,1,Mass,2,Maninagar Branch,Ahmedabad,83900,49,22.2,Personal Loan
202,35,9,20,440098,2,1.4,3,0,0,0,0,1,1,Mass,5,Wardha Road Branch,Nagpur,70700,40,19.0,Home Loan
203,30,3,68,500011,4,2.0,2,0,0,0,0,1,0,Mass Affluent,4,Banjara Hills Branch,Hyderabad,147300,62,40.5,Credit Card
204,58,34,65,400015,4,2.2,1,0,0,0,0,1,0,Mass Affluent,15,Bandra West Branch,Mumbai,213700,67,56.0,Credit Card
205,56,31,61,400019,2,1.9,2,105,0,0,0,0,0,Mass Affluent,18,Andheri East Branch,Mumbai,310000,68,63.6,Credit Card
206,38,12,91,110031,4,1.4,2,100,0,0,0,0,1,Mass Affluent,14,Karol Bagh Branch,Delhi,427000,70,67.6,Life Insurance
207,49,25,31,400079,1,1.0,1,0,0,1,0,1,0,Mass,3,Andheri East Branch,Mumbai,88200,60,26.4,Credit Card
208,34,10,71,411003,4,0.1,2,0,0,0,0,0,0,Mass,8,Viman Nagar Branch,Pune,132400,70,43.4,Credit Card
209,40,16,73,400057,4,2.67,1,0,0,0,0,1,1,Mass Affluent,15,Fort Branch,Mumbai,315600,61,61.6,Life Insurance
210,64,39,172,500016,4,3.1,1,282,1,0,1,1,1,HNI,9,Banjara Hills Branch,Hyderabad,1003400,81,72.1,Mutual Funds
211,51,26,20,411083,2,0.0,1,0,0,0,0,0,0,Mass,10,Kothrud Branch,Pune,31800,61,23.8,Life Insurance
212,44,18,55,600090,1,0.2,1,0,0,0,0,0,0,Mass,8,Anna Nagar Branch,Chennai,103700,72,38.7,Credit Card
213,46,22,69,110084,2,1.7,1,209,0,0,0,0,0,Mass Affluent,11,Dwarka Branch,Delhi,263600,64,55.9,Credit Card
214,57,33,155,380089,1,7.4,1,0,0,0,0,1,0,HNI,7,Navrangpura Branch,Ahmedabad,736300,73,77.5,Home Loan
215,54,28,94,700083,1,1.9,2,0,0,0,0,0,0,Mass Affluent,15,Park Street Branch,Kolkata,317500,81,70.9,Credit Card
216,38,14,92,700063,2,0.0,1,249,0,0,0,1,1,Mass Affluent,7,Park Street Branch,Kolkata,330300,77,61.4,Life Insurance
217,27,3,125,400063,2,0.6,1,0,0,0,0,0,0,Affluent,4,Fort Branch,Mumbai,265000,81,62.2,Fixed Deposit
218,39,14,74,400091,3,3.0,1,0,0,0,0,0,0,Mass Affluent,8,Andheri East Branch,Mumbai,202700,66,51.3,Credit Card
219,44,20,72,452009,3,0.3,3,0,0,0,0,1,0,Mass Affluent,19,Vijay Nagar Branch,Indore,221500,71,60.9,Credit Card
220,56,30,61,560001,1,2.2,3,0,0,0,0,1,1,Mass Affluent,9,Koramangala Branch,Bengaluru,221000,66,50.9,Life Insurance
221,32,6,25,110013,2,0.3,1,0,0,0,0,0,1,Mass,9,Dwarka Branch,Delhi,81000,48,25.4,Gold Loan
222,45,19,83,500024,2,1.7,2,0,0,0,0,1,0,Mass Affluent,4,Hitech City Branch,Hyderabad,195100,71,50.6,Credit Card
223,26,2,104,411015,3,2.5,1,0,0,0,0,0,0,Affluent,2,Viman Nagar Branch,Pune,239200,73,55.8,Fixed Deposit
224,55,25,41,641024,3,1.0,3,0,0,0,0,1,0,Mass,16,RS Puram Branch,Coimbatore,110100,60,39.2,Life Insurance
225,52,27,58,110022,4,1.8,3,91,0,0,0,0,0,Mass,8,Karol Bagh Branch,Delhi,213400,63,48.3,Life Insurance
226,39,13,93,452086,1,1.5,3,0,0,0,0,0,1,Mass Affluent,10,Palasia Branch,Indore,306100,72,62.6,Mutual Funds
227,24,-1,39,400089,2,1.7,2,0,0,0,0,0,0,Mass,1,Bandra West Branch,Mumbai,53200,44,18.9,Credit Card
228,47,23,148,600009,2,7.5,1,0,0,0,1,1,1,HNI,5,Anna Nagar Branch,Chennai,906400,85,75.3,Mutual Funds
229,47,22,53,411094,4,1.9,3,98,0,1,1,0,1,Mass Affluent,12,Kothrud Branch,Pune,436700,70,61.5,Life Insurance
230,48,24,71,400049,2,1.7,1,145,0,0,0,0,1,Mass Affluent,4,Fort Branch,Mumbai,268600,68,51.5,Life Insurance
231,47,22,92,400082,1,2.8,2,0,0,0,0,1,0,Mass Affluent,11,Fort Branch,Mumbai,310500,71,65.5,Credit Card
232,35,10,61,560005,4,2.1,3,0,0,0,0,1,0,Mass Affluent,5,Koramangala Branch,Bengaluru,134300,63,38.9,Credit Card
233,46,19,38,440049,3,2.5,2,135,0,0,0,0,0,Mass,20,Wardha Road Branch,Nagpur,205400,41,46.7,Life Insurance
234,62,37,58,600099,4,1.7,1,0,0,0,0,1,0,Mass,14,OMR Branch,Chennai,170100,70,50.1,Life Insurance
235,26,1,80,452076,1,0.8,2,150,0,0,0,0,0,Mass Affluent,4,Vijay Nagar Branch,Indore,216900,69,49.9,Credit Card
236,38,8,71,380010,4,1.8,3,0,0,0,0,1,0,Mass Affluent,4,Maninagar Branch,Ahmedabad,153600,60,41.2,Credit Card
237,43,18,89,500023,3,0.5,3,0,0,0,0,1,1,Mass Affluent,18,Secunderabad Branch,Hyderabad,374000,83,73.3,Life Insurance
238,62,38,83,380085,1,1.8,3,0,0,0,0,1,0,Mass Affluent,16,Maninagar Branch,Ahmedabad,303500,80,69.2,Credit Card
239,57,32,28,400015,3,0.2,1,0,0,0,0,1,1,Mass,9,Fort Branch,Mumbai,96600,58,30.1,Life Insurance
240,28,3,52,400004,4,1.7,2,0,0,0,0,0,0,Mass,3,Andheri East Branch,Mumbai,85400,54,28.3,Gold Loan
241,51,26,70,302013,1,1.2,1,169,0,0,0,0,0,Mass Affluent,15,Malviya Nagar Branch,Jaipur,303100,71,62.9,Credit Card
242,48,22,71,380004,1,1.4,3,0,0,0,0,0,1,Mass Affluent,16,Navrangpura Branch,Ahmedabad,283000,73,62.8,Home Loan
243,41,16,75,110009,1,3.7,3,280,0,0,0,0,0,Mass Affluent,4,Dwarka Branch,Delhi,267800,59,51.3,Credit Card
244,65,39,170,500061,3,7.9,3,99,1,0,1,1,0,HNI,25,Banjara Hills Branch,Hyderabad,2017600,80,85.7,Credit Card
245,41,17,78,600001,4,0.8,1,78,0,0,0,1,0,Mass Affluent,5,T Nagar Branch,Chennai,243900,70,52.8,Credit Card
246,35,11,25,226074,2,1.0,2,0,0,0,0,0,0,Mass,2,Gomti Nagar Branch,Lucknow,25200,50,16.6,Credit Card
247,38,14,60,600002,2,0.6,3,0,0,0,0,1,1,Mass,5,T Nagar Branch,Chennai,160500,68,41.9,Home Loan
248,53,29,120,560097,4,2.7,2,111,1,1,1,1,0,Affluent,27,Indiranagar Branch,Bengaluru,1206300,85,83.1,Credit Card
249,55,29,99,560004,2,1.4,1,264,0,0,0,1,1,Mass Affluent,12,Indiranagar Branch,Bengaluru,480000,76,69.5,Life Insurance
250,26,1,55,560047,3,2.6,3,113,0,0,0,0,1,Mass Affluent,2,Whitefield Branch,Bengaluru,203300,50,39.0,Personal Loan
251,30,6,29,411096,3,1.0,2,117,0,0,0,0,0,Mass,5,Hinjewadi Branch,Pune,93400,38,22.4,Gold Loan
252,54,28,170,226025,2,6.2,2,325,1,0,0,1,0,HNI,14,Hazratganj Branch,Lucknow,1206800,72,79.3,Fixed Deposit
253,65,40,53,500004,3,2.2,1,0,0,0,0,0,1,Mass,21,Banjara Hills Branch,Hyderabad,254000,62,59.0,Life Insurance
254,47,21,138,110037,1,0.0,1,0,0,0,0,0,0,Affluent,6,Dwarka Branch,Delhi,309400,85,68.2,Fixed Deposit
255,65,41,134,110083,3,3.9,3,121,1,0,0,1,0,Affluent,24,Dwarka Branch,Delhi,1027600,73,84.2,Fixed Deposit
256,66,40,42,700032,2,0.7,3,138,0,0,0,0,1,Mass,20,Howrah Branch,Kolkata,275000,62,57.8,Life Insurance
257,26,0,99,302073,4,2.3,3,0,0,0,0,0,1,Mass Affluent,0,C Scheme Branch,Jaipur,234400,70,50.9,Mutual Funds
258,66,41,18,400039,3,0.5,1,0,0,0,0,0,1,Mass,16,Fort Branch,Mumbai,81800,50,29.3,Life Insurance
259,35,9,24,400072,4,0.3,1,0,0,0,0,1,0,Mass,5,Bandra West Branch,Mumbai,35200,49,18.9,Credit Card
260,56,30,55,600056,1,1.4,1,77,0,0,0,1,0,Mass,17,Anna Nagar Branch,Chennai,274400,65,59.2,Life Insurance
261,51,27,58,400073,1,0.0,1,0,0,0,0,0,1,Mass,6,Bandra West Branch,Mumbai,144100,72,41.2,Life Insurance
262,42,16,111,302093,2,1.2,3,251,1,0,0,1,0,Affluent,15,C Scheme Branch,Jaipur,526300,69,71.0,Fixed Deposit
263,49,23,33,560055,1,0.3,3,0,0,0,1,1,1,Mass,21,Whitefield Branch,Bengaluru,233500,71,56.4,Personal Loan
264,27,1,74,400089,4,1.8,2,112,0,0,0,1,1,Mass Affluent,2,Bandra West Branch,Mumbai,259100,60,47.9,Auto Loan
265,45,19,38,682005,2,0.7,1,0,0,0,0,0,0,Mass,12,MG Road Kochi Branch,Kochi,71300,58,30.5,Home Loan
266,49,23,23,110009,4,0.6,3,98,0,1,0,0,0,Mass,16,Karol Bagh Branch,Delhi,186100,56,44.3,Life Insurance
267,63,38,61,110007,2,1.5,1,0,0,0,0,1,0,Mass,9,Karol Bagh Branch,Delhi,152300,69,45.1,Credit Card
268,47,22,81,400046,1,2.9,1,138,0,0,0,0,0,Mass Affluent,11,Bandra West Branch,Mumbai,360000,69,64.1,Credit Card
269,64,39,129,400029,1,2.5,1,0,0,0,0,1,0,Affluent,14,Andheri East Branch,Mumbai,541000,88,81.2,Fixed Deposit
270,43,13,33,400053,1,0.75,3,0,0,0,0,0,0,Mass,7,Andheri East Branch,Mumbai,60000,57,25.6,Credit Card
271,60,36,63,400018,4,2.2,1,0,0,0,0,1,0,Mass Affluent,22,Andheri East Branch,Mumbai,243400,65,61.9,Credit Card
272,40,14,70,110074,4,1.4,2,0,0,0,0,1,0,Mass Affluent,8,Karol Bagh Branch,Delhi,166600,63,45.8,Credit Card
273,29,3,45,400088,4,0.2,1,158,0,0,0,1,1,Mass,5,Bandra West Branch,Mumbai,172700,53,37.3,Auto Loan
274,41,16,65,600022,3,0.5,3,0,0,0,0,1,0,Mass,11,T Nagar Branch,Chennai,155100,70,47.5,Credit Card
275,30,5,74,411029,4,2.2,1,0,0,1,0,0,1,Mass Affluent,2,Kothrud Branch,Pune,255100,75,51.3,Home Loan
276,49,24,50,560070,4,1.8,3,0,0,1,0,0,0,Mass Affluent,18,Indiranagar Branch,Bengaluru,215200,62,53.5,Home Loan
277,30,5,22,560059,4,0.5,3,109,0,0,0,1,0,Mass,4,Indiranagar Branch,Bengaluru,86000,43,21.4,Credit Card
278,29,2,30,500012,4,1.0,3,0,0,0,0,0,0,Mass,6,Banjara Hills Branch,Hyderabad,41500,44,19.5,Gold Loan
279,50,26,21,160068,4,1.0,1,0,0,0,0,1,0,Mass,17,Sector 35 Branch,Chandigarh,45200,47,26.0,Credit Card
280,39,14,155,226051,2,3.9,1,0,0,0,0,1,0,Affluent,16,Hazratganj Branch,Lucknow,768600,79,84.8,Home Loan
281,33,8,64,400009,4,2.1,3,164,0,0,0,1,0,Mass Affluent,10,Andheri East Branch,Mumbai,249000,52,50.7,Credit Card
282,57,31,65,110060,4,2.6,3,0,0,0,0,0,1,Mass Affluent,9,Connaught Place Branch,Delhi,223900,61,50.4,Life Insurance
283,34,9,71,110099,4,0.7,3,0,0,0,0,1,0,Mass Affluent,4,Dwarka Branch,Delhi,134900,66,40.4,Credit Card
284,61,36,40,110058,3,0.5,2,0,0,1,0,1,0,Mass,4,Dwarka Branch,Delhi,113600,72,34.3,Life Insurance
285,44,19,69,600098,3,0.5,3,0,0,0,0,1,0,Mass,7,Anna Nagar Branch,Chennai,148400,70,44.7,Credit Card
286,40,13,69,560049,3,2.33,2,0,0,0,0,0,0,Mass Affluent,9,Koramangala Branch,Bengaluru,171000,63,46.9,Credit Card
287,51,25,45,400052,3,0.6,2,131,0,0,0,1,0,Mass,14,Fort Branch,Mumbai,200100,63,49.4,Life Insurance
288,37,12,62,560014,3,0.7,2,0,0,0,0,0,1,Mass,4,Whitefield Branch,Bengaluru,151700,65,39.8,Life Insurance
289,44,19,172,500098,2,4.3,3,391,1,1,1,1,0,HNI,11,Banjara Hills Branch,Hyderabad,1237500,87,75.7,Credit Card
290,42,15,24,400079,3,1.0,2,0,0,0,0,1,1,Mass,12,Fort Branch,Mumbai,111900,56,33.1,Life Insurance
291,51,25,80,302041,1,4.9,1,0,0,0,0,0,0,Mass Affluent,13,C Scheme Branch,Jaipur,310500,67,64.1,Credit Card
292,43,16,8,400024,3,0.67,2,88,0,0,0,1,0,Mass,6,Bandra West Branch,Mumbai,59900,26,14.3,Credit Card
293,30,5,38,452005,4,0.8,1,129,0,0,0,1,1,Mass,6,MG Road Branch,Indore,178100,48,36.4,Auto Loan
294,45,19,93,400044,4,2.6,3,0,0,0,0,0,0,Mass Affluent,13,Fort Branch,Mumbai,310500,76,68.0,Credit Card
295,35,9,55,302083,1,2.0,1,0,0,0,0,1,0,Mass,6,Malviya Nagar Branch,Jaipur,131400,62,38.2,Credit Card
296,60,34,64,160072,2,1.7,3,0,0,0,0,0,1,Mass Affluent,8,IT Park Branch,Chandigarh,207800,71,50.5,Life Insurance
297,34,9,122,440025,1,0.0,1,0,0,0,0,1,0,Affluent,12,Sitabuldi Branch,Nagpur,356100,86,73.7,Fixed Deposit
298,55,25,70,380022,3,1.4,3,0,0,0,0,1,0,Mass Affluent,18,Maninagar Branch,Ahmedabad,238200,74,62.1,Credit Card
299,43,19,81,380066,2,3.2,1,0,0,0,0,0,0,Mass Affluent,6,Satellite Branch,Ahmedabad,217700,69,53.3,Credit Card
300,41,15,159,411026,1,5.5,3,0,1,0,1,1,0,HNI,10,Viman Nagar Branch,Pune,910600,75,76.1,Home Loan
301,34,9,70,380068,4,1.3,1,0,0,1,0,0,0,Mass Affluent,7,Navrangpura Branch,Ahmedabad,206500,74,51.0,Credit Card
302,65,39,150,400065,2,6.9,1,196,0,0,0,0,0,HNI,13,Bandra West Branch,Mumbai,1008500,80,82.4,Fixed Deposit
303,45,21,152,600033,2,7.5,1,0,0,0,0,1,0,HNI,13,T Nagar Branch,Chennai,929500,81,84.9,Home Loan
304,49,25,195,500084,4,3.0,1,617,1,0,0,0,0,HNI,6,Secunderabad Branch,Hyderabad,767200,75,72.9,Fixed Deposit
305,48,23,22,226097,1,0.1,1,0,0,0,0,0,0,Mass,10,Aliganj Branch,Lucknow,41800,66,26.4,Credit Card
306,60,35,22,500054,1,1.3,1,123,0,0,0,1,0,Mass,17,Banjara Hills Branch,Hyderabad,153900,50,39.4,Life Insurance
307,55,29,79,560053,3,0.8,1,0,0,0,0,1,1,Mass Affluent,22,Koramangala Branch,Bengaluru,355500,72,70.9,Life Insurance
308,42,18,33,411086,1,1.4,3,0,0,0,0,1,0,Mass,6,Kothrud Branch,Pune,56800,52,23.5,Credit Card
309,32,8,128,110055,2,4.33,1,0,0,0,1,1,1,Affluent,7,Connaught Place Branch,Delhi,648600,78,71.4,Mutual Funds
310,62,38,91,400008,1,3.8,1,0,0,1,0,1,0,Affluent,21,Fort Branch,Mumbai,575100,79,79.6,Credit Card
311,57,32,39,500091,4,0.9,1,0,0,0,0,1,1,Mass,21,Banjara Hills Branch,Hyderabad,184100,58,49.6,Life Insurance
312,52,26,121,560005,1,7.3,1,167,0,0,0,1,0,Affluent,12,Koramangala Branch,Bengaluru,799000,69,76.3,Fixed Deposit
313,36,6,21,110093,1,0.67,3,0,0,1,0,1,0,Mass,14,Dwarka Branch,Delhi,105900,62,34.6,Credit Card
314,34,9,41,560077,3,2.3,1,0,0,0,0,0,1,Mass,4,Indiranagar Branch,Bengaluru,118800,52,30.1,Gold Loan
315,63,37,45,560046,2,0.7,3,0,0,0,0,1,0,Mass,14,Whitefield Branch,Bengaluru,110100,66,40.4,Life Insurance
316,24,-2,51,560021,3,0.3,3,0,0,0,0,1,0,Mass,1,Koramangala Branch,Bengaluru,74800,59,26.8,Credit Card
317,57,31,165,560095,1,1.6,2,0,1,0,0,1,0,Affluent,13,Indiranagar Branch,Bengaluru,682100,82,80.2,Home Loan
318,40,16,119,411069,2,4.2,2,0,1,0,0,1,0,Affluent,8,Viman Nagar Branch,Pune,497400,70,69.1,Fixed Deposit
319,27,2,110,110084,4,1.8,3,190,0,0,0,1,0,Affluent,1,Karol Bagh Branch,Delhi,309600,69,57.4,Fixed Deposit
320,65,39,20,641095,3,0.7,2,0,0,0,0,0,1,Mass,5,Gandhipuram Branch,Coimbatore,57600,48,19.8,Life Insurance
321,60,34,64,682024,1,0.8,2,248,0,0,0,0,0,Mass Affluent,11,MG Road Kochi Branch,Kochi,237500,68,54.3,Credit Card
322,44,20,101,500047,3,4.4,2,82,1,0,0,0,0,Affluent,10,Banjara Hills Branch,Hyderabad,526300,62,66.0,Fixed Deposit
323,63,39,101,560099,1,3.9,1,0,1,1,1,1,0,Affluent,20,Koramangala Branch,Bengaluru,844100,83,79.7,Credit Card
324,59,34,99,600035,1,4.4,1,0,1,0,0,0,0,Affluent,10,OMR Branch,Chennai,415100,67,66.6,Credit Card
325,56,30,158,226055,4,6.1,1,0,1,0,0,0,0,HNI,12,Hazratganj Branch,Lucknow,870900,77,80.2,Home Loan
326,54,28,89,411073,1,1.9,2,0,0,0,0,1,1,Mass Affluent,13,Kothrud Branch,Pune,362200,74,67.5,Life Insurance
327,52,27,80,380014,1,1.3,3,0,0,0,1,1,1,Mass Affluent,14,Navrangpura Branch,Ahmedabad,404600,82,68.9,Life Insurance
328,58,32,114,500003,2,2.0,1,402,0,0,0,1,0,Affluent,22,Secunderabad Branch,Hyderabad,640800,74,81.3,Fixed Deposit
329,60,35,49,411006,3,0.5,2,0,0,0,0,1,1,Mass,18,Viman Nagar Branch,Pune,197000,64,52.0,Life Insurance
330,28,4,191,110014,1,6.33,1,0,0,0,0,1,0,HNI,3,Connaught Place Branch,Delhi,787100,79,78.2,Home Loan
331,54,30,78,700031,4,1.0,2,0,0,0,0,1,0,Mass Affluent,22,Park Street Branch,Kolkata,275700,71,67.6,Credit Card
332,32,6,28,110067,3,1.0,1,0,0,0,0,0,0,Mass,2,Karol Bagh Branch,Delhi,34800,48,17.1,Life Insurance
333,59,33,42,411056,1,0.8,2,0,0,0,0,1,0,Mass,11,Hinjewadi Branch,Pune,98300,66,36.4,Life Insurance
334,63,38,140,226083,1,2.5,1,0,0,0,0,0,0,Affluent,18,Hazratganj Branch,Lucknow,617100,88,85.5,Fixed Deposit
335,48,23,45,400084,1,1.3,2,0,0,0,0,1,0,Mass,15,Andheri East Branch,Mumbai,116000,62,40.6,Credit Card
336,56,32,122,600096,2,0.3,1,360,0,0,1,1,1,Affluent,9,T Nagar Branch,Chennai,556600,90,71.2,Mutual Funds
337,36,12,65,400047,3,2.6,2,0,0,0,0,1,0,Mass Affluent,5,Fort Branch,Mumbai,156900,61,41.9,Credit Card
338,57,27,68,700063,1,1.4,3,0,0,0,0,1,0,Mass Affluent,5,Howrah Branch,Kolkata,152300,71,44.0,Credit Card
339,29,3,153,400027,2,2.0,1,392,0,0,0,0,0,Affluent,3,Andheri East Branch,Mumbai,464700,78,68.6,Fixed Deposit
340,39,13,89,452014,4,1.4,2,0,0,0,0,0,0,Mass Affluent,5,Vijay Nagar Branch,Indore,194500,67,50.8,Credit Card
341,59,34,91,400085,1,2.6,1,0,0,0,0,1,1,Mass Affluent,9,Fort Branch,Mumbai,379600,79,67.3,Life Insurance
342,31,6,55,641025,4,2.0,2,185,0,0,0,1,0,Mass Affluent,4,RS Puram Branch,Coimbatore,179800,49,38.7,Credit Card
343,43,19,118,380049,2,3.3,1,0,0,0,0,0,1,Affluent,19,Satellite Branch,Ahmedabad,622500,77,80.0,Fixed Deposit
344,35,5,22,600022,1,0.67,3,103,0,0,0,0,0,Mass,8,OMR Branch,Chennai,85700,39,22.8,Credit Card
345,54,24,63,380079,3,1.4,3,138,0,0,0,1,1,Mass Affluent,16,Maninagar Branch,Ahmedabad,367600,63,62.9,Life Insurance
346,51,27,12,380001,4,0.5,2,78,0,1,0,1,0,Mass,3,Maninagar Branch,Ahmedabad,107800,46,23.5,Life Insurance
347,44,19,50,641054,3,2.7,2,0,0,0,0,1,0,Mass,10,Gandhipuram Branch,Coimbatore,134000,57,39.0,Life Insurance
348,25,0,43,110028,2,1.6,3,0,0,1,1,1,1,Mass Affluent,4,Karol Bagh Branch,Delhi,231100,65,44.6,Auto Loan
349,40,15,173,600017,4,6.6,1,0,1,0,1,1,1,HNI,7,OMR Branch,Chennai,1088600,78,73.5,Home Loan
350,26,2,60,400065,2,3.0,1,132,1,0,0,0,0,Mass Affluent,3,Andheri East Branch,Mumbai,221300,46,40.8,Auto Loan
351,39,14,113,600019,1,1.0,3,0,0,1,0,1,0,Affluent,8,T Nagar Branch,Chennai,393400,86,69.9,Fixed Deposit
352,28,4,155,110083,4,5.3,2,0,1,0,0,1,0,Affluent,4,Dwarka Branch,Delhi,605500,66,69.3,Home Loan
353,52,28,91,600085,4,1.0,2,0,0,0,0,0,1,Mass Affluent,19,OMR Branch,Chennai,363300,72,70.9,Life Insurance
354,53,29,55,600041,4,1.1,2,0,0,0,0,1,0,Mass,22,T Nagar Branch,Chennai,177700,62,53.8,Life Insurance
355,44,20,173,500062,2,1.4,1,419,0,0,0,1,0,HNI,1,Hitech City Branch,Hyderabad,506000,85,70.5,Fixed Deposit
356,43,19,71,500030,3,0.3,3,0,0,0,0,0,1,Mass,2,Banjara Hills Branch,Hyderabad,157200,74,42.3,Home Loan
357,56,30,24,380050,2,0.4,3,88,0,0,0,0,0,Mass,12,Satellite Branch,Ahmedabad,108900,50,31.2,Life Insurance
358,38,14,42,380050,1,2.0,2,81,0,0,0,1,0,Mass,13,Navrangpura Branch,Ahmedabad,218600,61,49.7,Credit Card
359,30,6,141,500026,2,4.33,1,0,0,0,0,1,0,Affluent,6,Banjara Hills Branch,Hyderabad,530400,78,74.2,Fixed Deposit
360,32,6,32,600052,1,1.9,3,0,0,0,0,1,0,Mass,5,OMR Branch,Chennai,56200,44,20.6,Credit Card
361,35,10,55,452075,4,1.3,1,0,0,0,0,0,0,Mass,5,Vijay Nagar Branch,Indore,103300,63,34.6,Home Loan
362,43,19,153,400071,2,7.5,1,0,0,0,0,1,0,HNI,11,Bandra West Branch,Mumbai,841600,74,81.2,Home Loan
363,58,32,113,400022,2,1.4,1,270,0,0,0,0,1,Affluent,7,Andheri East Branch,Mumbai,438500,81,67.3,Fixed Deposit
364,25,0,30,400020,2,1.7,2,0,0,0,0,0,0,Mass,4,Andheri East Branch,Mumbai,34000,41,16.9,Credit Card
365,54,24,29,411025,3,1.0,3,148,0,0,0,0,1,Mass,18,Hinjewadi Branch,Pune,193100,41,42.8,Life Insurance
366,57,32,174,560031,1,6.8,2,466,1,0,0,1,0,HNI,20,Indiranagar Branch,Bengaluru,1499100,73,83.7,Fixed Deposit
367,50,24,35,380081,1,0.3,3,0,0,0,0,1,0,Mass,15,Maninagar Branch,Ahmedabad,73900,61,33.2,Credit Card
368,32,8,98,411009,2,2.0,2,175,0,0,0,1,0,Mass Affluent,3,Hinjewadi Branch,Pune,328200,77,61.3,Credit Card
369,63,37,30,560057,2,1.0,3,159,0,0,0,1,0,Mass,6,Indiranagar Branch,Bengaluru,113500,48,28.2,Life Insurance
370,31,6,58,160072,2,2.5,1,0,0,0,0,0,1,Mass Affluent,3,Sector 17 Branch,Chandigarh,149700,53,35.4,Auto Loan
371,36,12,25,380040,4,1.0,1,147,0,0,0,0,0,Mass,10,Satellite Branch,Ahmedabad,104300,37,26.4,Life Insurance
372,58,34,19,110084,4,0.7,1,0,0,0,0,0,0,Mass,19,Connaught Place Branch,Delhi,42500,56,28.9,Life Insurance
373,56,30,44,560001,4,0.7,2,174,0,0,0,1,0,Mass,4,Indiranagar Branch,Bengaluru,147000,59,35.8,Life Insurance
374,49,25,20,560091,4,1.0,1,111,0,0,0,1,1,Mass,19,Whitefield Branch,Bengaluru,191600,39,42.0,Life Insurance
375,30,5,98,110007,2,3.1,1,220,0,0,0,1,0,Affluent,4,Dwarka Branch,Delhi,365500,70,61.9,Credit Card
376,33,7,90,400053,3,1.6,1,0,0,0,0,1,0,Mass Affluent,3,Fort Branch,Mumbai,195500,71,50.8,Credit Card
377,45,21,61,452017,3,0.7,1,0,0,0,0,0,0,Mass,5,Palasia Branch,Indore,116500,75,39.9,Credit Card
378,30,5,40,560043,4,2.0,2,0,0,0,0,1,0,Mass,7,Indiranagar Branch,Bengaluru,82600,48,27.0,Credit Card
379,47,23,38,560089,2,2.1,3,0,0,0,0,0,0,Mass,11,Koramangala Branch,Bengaluru,82200,53,30.1,Life Insurance
380,25,0,28,700025,2,1.7,2,0,0,0,0,0,0,Mass,0,Park Street Branch,Kolkata,39700,45,15.6,Credit Card
381,63,33,34,600027,1,1.5,3,0,0,0,0,1,1,Mass,20,T Nagar Branch,Chennai,169400,54,45.6,Life Insurance
382,55,29,73,452077,2,2.3,3,0,0,0,0,1,1,Mass Affluent,3,Palasia Branch,Indore,219500,68,48.8,Life Insurance
383,65,41,133,380089,4,2.0,1,0,1,0,0,0,1,Affluent,5,Satellite Branch,Ahmedabad,438600,75,65.2,Fixed Deposit
384,44,18,53,500013,1,0.2,1,0,0,0,0,1,0,Mass,6,Banjara Hills Branch,Hyderabad,99500,71,36.4,Credit Card
385,51,25,21,560038,4,0.6,3,0,0,0,0,1,1,Mass,21,Whitefield Branch,Bengaluru,100700,44,33.7,Life Insurance
386,35,9,40,395032,3,0.9,1,0,0,0,0,1,0,Mass,9,Ring Road Branch,Surat,72700,54,28.4,Credit Card
387,30,5,41,700027,4,1.7,2,0,0,0,0,1,0,Mass,5,Salt Lake Branch,Kolkata,77200,48,25.4,Credit Card
388,31,5,82,641053,4,1.8,2,0,0,0,0,1,0,Mass Affluent,3,Peelamedu Branch,Coimbatore,180300,63,46.2,Credit Card
389,54,30,100,400064,4,3.4,3,0,1,0,0,0,0,Affluent,14,Bandra West Branch,Mumbai,408100,64,68.0,Credit Card
390,45,20,155,226083,1,7.0,1,0,0,0,0,1,1,HNI,11,Aliganj Branch,Lucknow,975700,81,81.4,Home Loan
391,45,19,45,411045,1,0.2,1,0,0,0,0,1,0,Mass,12,Viman Nagar Branch,Pune,89100,62,35.5,Credit Card
392,58,32,9,400064,3,0.3,3,0,0,0,0,0,1,Mass,14,Fort Branch,Mumbai,57500,52,25.4,Life Insurance
393,54,29,48,600051,4,1.8,3,0,0,0,0,1,0,Mass,19,Anna Nagar Branch,Chennai,149100,60,46.8,Life Insurance
394,53,28,18,411086,4,0.1,3,109,0,1,1,1,1,Mass,16,Kothrud Branch,Pune,304300,62,55.0,Life Insurance
395,33,9,80,400029,4,3.4,1,0,0,0,0,1,1,Mass Affluent,4,Fort Branch,Mumbai,259800,64,52.4,Home Loan
396,60,35,64,500079,2,2.8,1,0,0,0,0,0,0,Mass Affluent,18,Secunderabad Branch,Hyderabad,223400,64,57.9,Credit Card
